NIH Spending Categorization,Project Terms,Project Title,Public Health Relevance,Administering  IC,Application ID,Award Notice Date,FOA,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Program Official Information ,Project Start Date,Project End Date,Study Section,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Congressional District,Department,DUNS Number,FIPS,Latitude,Longitude,Organization ID (IPF),Organization Name,Organization City,Organization State,Organization Type,Organization Zip,Organization Country,ARRA Indicator,Budget Start Date,Budget End Date,CFDA Code,Funding Mechanism,FY,Funding IC,FY Total Cost by IC,FY Total Cost (Sub Projects),
No NIH Category available.,"Adolescence;Adolescent;Age;Agonist;Alcohol or Other Drugs use;Anxiety;base;Behavior;Birth;Bone Density;bone health;Boston;California;Caring;Characteristics;Chicago;Child;Clinic;Clinical;clinical care;clinical practice;Clinical Practice Guideline;cohort;community center;Country;Data;Depression and Suicide;depressive symptoms;Development;Distress;Electrolytes;Enzymes;evidence base;Exhibits;experience;Fasting;Feminine;follow up assessment;Gender;gender dysphoria;Gender Identity;gender transition;Glucose;Glycosylated hemoglobin A;Goals;Gonadal Steroid Hormones;Gonadotropin Hormone Releasing Hormone;Guidelines;Health;Hemoglobin;HIV;HIV Infections;Hormonal;Hormone use;Hormones;Individual;Institute of Medicine (U.S.);Insulin;Intervention;Knowledge;Lesbian Gay Bisexual Transgender;Lipids;Liver;Los Angeles;Masculine;Medical;Mental Depression;Mental Health;Metabolic;Multicenter Studies;Observational Study;Outcome;Patients;Pediatric Hospitals;peer;Phenotype;Physiological;Population;Psyche structure;psychosocial;Puberty;public health relevance;Quality of life;Recommendation;recruit;reduce symptoms;Reporting;Research;Risk;Safety;San Francisco;Self-Injurious Behavior;sex;Sex Characteristics;sexual risk behavior;Site;Specific qualifier value;Suicide;Time;transgender;transgender women;trauma symptom;Treatment Protocols;Treatment/Psychosocial Effects;United States;Universities;Well in self;Youth;","The Impact of Early Medical Treatment in Transgender Youth","PUBLIC HEALTH RELEVANCE: The Institute of Medicine's 2011 report "The Health of Lesbian; Gay; Bisexual; and Transgender (LGBT) People;" calls for the development of evidence-based and rigorous research aimed at understanding the health implications of hormone use in transgender individuals. The goal of the proposed research is to conduct a multi-site observational study examining the physiological and psychosocial outcomes of existing medical treatment protocols for gender dysphoria in two cohorts: early pubertal and late pubertal transgender youth.","NICHD","9730239","21-JUN-2019","PA-12-111",5R01HD082554-05,5,R01,HD,082554,05,,"WINER, KAREN","1-AUG-2015","30-JUN-2020","Health, Behavior, and Context Subcommittee (CHHD-M) ",,"10480275","OLSON-KENNEDY, JOHANNA L ","CHAN, YEE-MING ;GAROFALO, ROBERT ;ROSENTHAL, STEPHEN M","28","Unavailable","052277936","US","34.098065","-118.290690","1520001","CHILDREN'S HOSPITAL OF LOS ANGELES","LOS ANGELES","CA","Independent Hospitals","90027-6062","UNITED STATES", ,"1-JUL-2019","30-JUN-2020","865",Research Projects,2019,NICHD,1111300,
No NIH Category available.,"25-hydroxyvitamin D;Adolescent;Age;age related;Agonist;Area;Attenuated;attenuation;Biometry;Body Composition;Body measure procedure;bone;bone age;Bone Density;Bone Development;Bone Growth;bone health;bone imaging;bone mass;bone metabolism;bone quality;Bone Resorption;bone strength;bone turnover;boys;C-telopeptide;calcium intake;Caring;Child Care;Childhood;Clinical;clinical care;clinical practice;Cohort Studies;Complex;Coupled;Data;Data Analyses;Densitometry;design;Diagnostic radiologic examination;diet and exercise;Dietary Calcium;Drops;Dual-Energy X-Ray Absorptiometry;Elderly;Endocrinology;Enrollment;Ensure;Epidemiology;Estradiol;European;Exercise;experience;Fellowship;Fracture;fracture risk;Future;Gender;gender dysphoria;gender nonconforming;girls;Goals;Gonadal Steroid Hormones;Gonadotropin Hormone Releasing Hormone;Growth;Guidelines;Health;hormone therapy;Hormones;Image;Impairment;improved;Incidence;Insulin-Like Growth Factor I;Intervention;intervention effect;Investigation;K-Series Research Career Programs;Knowledge;Laboratories;Lead;lean body mass;Learning;Life;Measures;Medical;Mental Health;Mentorship;mineralization;N-terminal;Osteogenesis;Outcome;Participant;Peripheral;Physicians;Physiological;prevent;primary outcome;Procollagen;Puberty;Radiology Specialty;Reference Values;Reporting;Research;Resolution;Risk;Scientist;secondary outcome;sex;Site;skeletal;Skeletal bone;Skeletal Development;Skeleton;Structure;Testing;Testosterone;Time;Training;transgender;Treatment Protocols;Vitamin D;Weight-Bearing state;Work;X-Ray Computed Tomography;young adult;Youth;","Bone Density; Structure; and Estimated Strength in Transgender Youth Receiving Pubertal Suppression in Early Puberty","PROJECT NARRATIVEGender-affirming therapy in gender non-conforming youth has been shown to improve mental healthoutcomes; but longitudinal data on the skeletal effects of puberty suppression in the early pubertal genderdysphoric youth do not exist. Because puberty is a critical time period for growth and mineralization of theskeleton; gender-affirming therapy is introduced during a particularly vulnerable window. Understanding howbody composition and bone mass changes with puberty suppression in these youth will fill a crucial knowledgegap and potentially improve current treatment protocols; as future studies can build upon these findings tofurther investigate changes as gender-affirming sex hormones are initiated.","NICHD","9756170","12-JUN-2019","PA-18-670",1F32HD098763-01,1,F32,HD,098763,01,,"WINER, KAREN","1-JUL-2019","30-JUN-2020","Special Emphasis Panel (ZRG1-F10B-B (20)L)",,"15050574","LEE, JANET YI MAN",Not Applicable,"12","PEDIATRICS","094878337","US","37.786097","-122.448391","577508","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO","SAN FRANCISCO","CA","SCHOOLS OF MEDICINE","94118-6215","UNITED STATES", ,"1-JUL-2019","30-JUN-2020","865",Training; Individual,2019,NICHD,74858,
No NIH Category available.,"Address;Affect;Aftercare;Anatomy;Anterior;Area;Awareness;base;Behavioral;Birth;Body Image;Brain;Cerebrum;Characteristics;cingulate gyrus;Clinic;Clinical;Clinical Research;cost;Costs and Benefits;Data;Decision Making;Development;Dose;dysphoria;Estrogens;Etiology;Evaluation;Exhibits;experience;experimental study;Female;Functional Magnetic Resonance Imaging;Gender;Gender Confirmation Surgery;gender diversity;gender dysphoria;Gender Identity;gender nonconforming;Gender Role;global health;Gonadal Steroid Hormones;Hormonal;Hormones;Image;improved;Individual;Institutes;interest;Intervention;Investigation;Left;Life;Link;Magnetic Resonance Imaging;male;Measures;Mediating;Medical;Modeling;neural circuit;neural patterning;Neurobiology;neuroimaging;novel;Operative Surgical Procedures;Outcome;outcome prediction;Participant;Pattern;Perception;Personal Satisfaction;Phenotype;Population;Procedures;Quality of life;Questionnaires;recruit;Reporting;Research;Rest;Role;satisfaction;Self Perception;Series;sex;sexual dimorphism;Site;Stigmatization;Stress;Structure;suicide rate;Sweden;Symptoms;Testing;Testosterone;Thick;Thinking;transgender;United States;urban area;Validity and Reliability;Visual;visual processing;Waist-Hip Ratio;","Gender identity and own body perception implications for the neurobiology of gender dysphoria","Project NarrativeProject Narrative: Perturbations of the experience of self and gender identity motivate individuals withgender dysphoria to undergo hormone and surgical alterations. However; little is known about the neuralcircuitry involved in body perception in these individuals; how it is affected by hormonal treatment; and whatmay predict better or worse longitudinal outcome after treatment. This study will provide valuable informationon the neurobiological underpinning of gender dysphoria; and promises to uncover brain structure; activation;and connectivity; as well as body phenotype and hormonal patterns that could predict outcome in terms ofbody image and quality of life after cross-sex hormone treatment; which ultimately could be used to assist inmedical decision-making.","NICHD","9740939","1-SEP-2019","PA-13-302",5R01HD087712-03,5,R01,HD,087712,03,,"LEE, KAREN","22-AUG-2017","31-JUL-2022","Psychosocial Development, Risk and Prevention Study Section (PDRP) ",,"8559484","FEUSNER, JAMIE  ","SAVIC-BERGLUND, IVANKA ","33","NONE","092530369","US","34.071312","-118.443545","577505","UNIVERSITY OF CALIFORNIA LOS ANGELES","LOS ANGELES","CA","SCHOOLS OF MEDICINE","90095-2000","UNITED STATES", ,"1-AUG-2019","31-JUL-2020","865",Research Projects,2019,NICHD,531202,
No NIH Category available.,"Address;Adolescence;Adolescent;Affect;Amygdaloid structure;Anatomy;Animals;Anterior;Anxiety;Behavior;behavior measurement;Behavioral;Biological;Brain;brain behavior;Brain region;cingulate cortex;Clinic;Clinical;clinical care;clinical decision-making;clinical practice;Cognitive;cohort;Data;Development;Disease;disorder risk;Emotional;Epidemiology;Estradiol;Estrogens;European;evidence base;Experimental Models;Female;Foundations;Functional Magnetic Resonance Imaging;gender dysphoria;GNRH1 gene;Gonadal Steroid Hormones;Health;Hippocampus (Brain);Hormonal;hormone therapy;Hormones;Human;improved;Individual;insight;Intervention;Knowledge;Longevity;male;Maps;Measurement;Measures;Mental disorders;Modeling;mood regulation;Moods;neural network;neurodevelopment;neuropsychiatric disorder;Neuropsychology;novel;Outcome;Pattern;peer;Performance;perinatal period;Physiological;Population;Prefrontal Cortex;Prevalence;Process;psychologic;Psychopathology;Puberty;relating to nervous system;Research;Rest;Risk;Risk Factors;Role;segregation;sex;Sex Differences;sexual dimorphism;Structure;Testing;Testosterone;Time;transgender;Translations;Vulnerable Populations;Youth;","Sex hormone effects on neurodevelopment: Controlled puberty in transgender adolescents","Project NarrativeThe relatively recent introduction of cross-sex hormone therapy for transgender youth represents a significantshift in clinical practices; however underlying mechanisms for these interventions are poorly understood;particularly during early stages of puberty. This study utilizes comprehensive approaches to examine cross-sexhormone effects on the brain throughout the pubertal period and aims to improve long-term clinical outcomesfor transgender youth by elucidating how sex hormone therapy alters sex-specific risk for disease. Delineationof this paradigm also provides critical insight into the role of sex hormones in typical development and theirimpact on neural networks implicated in psychiatric disorders.","NIMH","9769144","31-MAY-2019","PA-15-261",5R01MH115349-02,5,R01,MH,115349,02,,"PACHECO, JENNI","23-AUG-2018","31-MAY-2023","Neuroendocrinology, Neuroimmunology, Rhythms and Sleep Study Section (NNRS) ",,"9594815","HONG, DAVID S",Not Applicable,"18","PSYCHIATRY","009214214","US","37.430351","-122.178210","8046501","STANFORD UNIVERSITY","STANFORD","CA","SCHOOLS OF MEDICINE","94305-2004","UNITED STATES", ,"1-JUN-2019","31-MAY-2020","242",Research Projects,2019,NIMH,738226,
No NIH Category available.,"Address;Adolescent;adopted child;Adult;Affect;Age;arm;Assisted Reproductive Technology;base;Biological;Birth;Caregivers;Caring;Cell Maturation;Child;Child Rearing;Childhood;Clinic;Clinical;Communication;Community Surveys;Complex;Continuity of Patient Care;cost;Counseling;Cryopreservation;Data;Decision Aid;Decision Making;design;Development;Distress;Education;Estrogens;Evidence based practice;Family;Family Planning;Fertility;Fertility Agents;fertility preservation;Focus Groups;Fostering;Future;Gender;gender dysphoria;Gender Identity;Germ Cells;Goals;Gonadotropin-Releasing Hormone Analog;Health;health care quality;Healthcare;Hormones;Impairment;improved;Institute of Medicine (U.S.);instrument;interest;Intervention;Knowledge;Language;Lesbian Gay Bisexual Transgender;Measures;Medical;meetings;multidisciplinary;Online Systems;Outcome Measure;Parents;patient oriented;Patients;pilot trial;Pre-Post Tests;prevent;Procedures;Protocols documentation;prototype;Provider;Puberty;Quality of Care;Quality of life;Reporting;reproductive;Reproductive Biology;Reproductive Health;Research;Research Support;Risk;Sampling;sex;Sex Characteristics;standard of care;Technology;Testing;Testosterone;Time;transgender;United States;United States National Institutes of Health;usability;user centered design;young adult;Youth;","Fertility Decision-Making in Youth and Young Adults","The Institute of Medicine?s 2011 report ?The Health of Lesbian; Gay; Bisexual; and Transgender People;?called for NIH-supported research to develop evidence-based practices to improve quality of health care fortransgender youth. The proposed study will develop and test the feasibility and efficacy of a patient-centeredAid For Fertility-Related Medical Decisions (AFFRMED) targeted for transgender youth facing decisions aboutfertility preservation due to gender-affirming medical care that may impair long-term fertility. The AFFRMEDhas the potential to positively impact care for transgender youth by: (1) improving knowledge of potentialfertility risks associated gender-affirming treatment; options for fertility preservation; and alternate family-building options; (2) preparing youth and their caregivers for informed discussions with clinical providersregarding complex and sensitive issues related to fertility; (3) facilitating informed decision-making aboutfertility-altering treatments and fertility preservation; and (4) protecting transgender youths? reproductiveautonomy.","NICHD","9790975","5-SEP-2019","PA-18-040",5R21HD097459-02,5,R21,HD,097459,02,,"KING, ROSALIND B","21-SEP-2018","31-AUG-2020","Psychosocial Development, Risk and Prevention Study Section (PDRP) ",,"9801731","CHEN, DIANE ",Not Applicable,"07","Unavailable","074438755","US","41.896683","-87.621466","1525701","LURIE CHILDREN'S HOSPITAL OF CHICAGO","CHICAGO","IL","Independent Hospitals","60611-2991","UNITED STATES", ,"1-SEP-2019","31-AUG-2020","865",Research Projects,2019,NICHD,192350,
No NIH Category available.,"Address;Adherence;Anxiety;Appearance;Area;Attitude;Automobile Driving;biological sex;care delivery;care systems;Caring;Clinical;clinically significant;Code;cohort;Cohort Studies;Collaborations;Consult;Consultations;Data;demographics;design;Diagnosis;Discrimination;Distress;Documentation;dosage;effective intervention;Effectiveness;Estrogens;Ethics;Event;experience;Face;Feeling suicidal;Female;Feminization;follow-up;Foundations;Future;Gender;gender dysphoria;Gender Identity;Goals;Guidelines;Health;health disparity;Healthcare;hormone therapy;Hormones;Housing;housing instability;Impairment;improved;Individual;Injectable;Intervention;Knowledge;Laboratories;Lesbian Gay Bisexual Transgender;male;Masculine;Measures;Medical;medical specialties;Mental Depression;mental health counseling;Methods;Modeling;Monitor;Morbidity - disease rate;mortality;Operative Surgical Procedures;Oral;Patient Care;Patients;Patterns of Care;Persons;pharmacy benefit;Policies;Population;Prevalence;Primary Care Physician;programs;Provider;Quality of Care;Quality of life;Recommendation;Research;Research Priority;Route;Sampling;Schedule;Services;sex;Sex Orientation;Site;Strategic Planning;Suicide;Suicide prevention;suicide rate;Testosterone;therapy duration;Time;Titrations;Training;transgender;transgender women;Variant;Veterans;Work;","Understanding Hormone Therapy Care Received by Transgender Veterans in VHA","The number of transgender Veterans (?trans vets?) on hormone therapy served by VHA has increased five-foldover the past ten years; and is still increasing. While VHA is committed to providing high-quality care to transvets; little is known about quality of care currently provided to them in VHA. Transgender hormone therapy isan especially important part of transgender care ? in many cases; it is the only intervention the patientreceives. The goals of this project are to characterize the hormone therapy that trans vets currently receive; ascompared to what would be recommended by clinical guidelines. We will also examine the patient-; provider-;and site-level predictors of guideline-concordant hormone therapy prescribing in this population. This study willallow us to examine adherence to recommendations to determine where gaps in delivery of care exist. Thisresearch will serve as a foundation for future efforts for improving the quality of care delivered to trans vets.","VA","9608884","24-MAY-2019","RFA-HX-18-001",1I01HX002556-01A1,1,I01,VA,002556,01,A1,Unavailable,"1-APR-2019","31-MAR-2021","HSR-2 Determinants of Patient Response to Care   (HSR2) ",,"11212560","JASUJA, GUNEET ",Not Applicable,"06","Unavailable","080042336","US","42.501309","-71.272305","481040","EDITH NOURSE  ROGERS MEMORIAL VETERANS HOSPITAL","BEDFORD","MA","Independent Hospitals","01730-1114","UNITED STATES", ,"1-APR-2019","31-MAR-2020","999",Research Projects,2019,,,,,
No NIH Category available.,"Adolescence;Adolescent;adolescent health;Age;Age of Onset;aged;Alcohol or Other Drugs use;Anxiety;Award;base;Behavior;behavioral health;Chicago;Child;Child Health;clinically significant;Communities;Complex;Control Groups;Corrosives;Crime;Depressed mood;Development;Dimensions;early adolescence;Early Intervention;Early intervention trials;eighth grade;emotion regulation;Emotional;Enrollment;ethnic minority population;Ethnic Origin;executive function;experience;Exposure to;Face;Family;fifth grade;Fostering;Funding;Gender;Health;high risk sexual behavior;high school;Household;improved;Income;Individual;Informal Social Control;innovation;Intervention;Investigation;junior high school;kindergarten;Lead;Life Cycle Stages;Link;longitudinal analysis;Low income;Measurement;Mediating;Mental Health;Methodology;Methods;Mission;Modeling;Mood Disorders;National Institute of Child Health and Human Development;National Institute of Mental Health;Neighborhoods;Neurobiology;Neurocognitive;Nursery Schools;Outcome;Personal Satisfaction;physical conditioning;Policies;Post-Traumatic Stress Disorders;Poverty;Predisposition;Prevalence;Problem behavior;programs;public health relevance;Race;Randomized Controlled Trials;Readiness;Research;Risk;Risk Behaviors;Risk Factors;Risk-Taking;Role;Sampling;Schools;social;Structure;Students;Substance abuse problem;success;Techniques;tenth grade;Testing;Tetanus Helper Peptide;therapy design;Time;United States National Institutes of Health;urban area;Variant;Violence;Youth;","Type; timing; & turbulence of poverty-related risk: Long-term evidence from CSRP","PUBLIC HEALTH RELEVANCE: Poverty-related adversity places youth mental and physical health in serious jeopardy; with prevalence rates of internalizing problems and substance use among poor adolescents in urban areas substantially higher than those of their more affluent counterparts. The following study tests the corrosive role of poverty-related adversity on the one hand; and the potentially reparative role of preschool intervention on the other; in predicting lowincome adolescents' internalizing problems and health risk-taking behaviors in 8th and 10th grades. This study highlights the role of key neurocognitive mechanisms in models of adolescent health and mental health and will inform programs aimed at supporting low-income youth as they navigate the challenging life course transition from middle school to high school.","NICHD","9617772","30-JAN-2019","PA-13-302",5R01HD046160-17,5,R01,HD,046160,17,,"GRIFFIN, JAMES","29-SEP-2003","31-DEC-2020","Special Emphasis Panel (ZRG1-RPHB-S (03)M)",,"6694613","RAVER, C CYBELE ","LI-GRINING, CHRISTINE ","12","SOCIAL SCIENCES","041968306","US","40.727349","-73.995270","5998301","NEW YORK UNIVERSITY","NEW YORK","NY","SCHOOLS OF EDUCATION","10012-2300","UNITED STATES", ,"1-JAN-2019","31-DEC-2020","865",Research Projects,2019,NICHD,581771,
No NIH Category available.,"Address;Adolescence;Adolescent;Agreement;Area;Attention;base;Behavior;Behavioral;behavioral health;Birth;Boston;California;Caregivers;Caring;Characteristics;Chicago;Child;Childhood;Classification;Clinic;Clinical;clinical care;Clinical Management;clinical practice;Cognition;cohort;Collaborations;Collection;Companions;Consensus;Data;Data Reporting;Development;Diagnosis;Distress;early childhood;emerging adult;Enrollment;experience;externalizing behavior;Family;First Name;Funding;Gender;gender dysphoria;gender expression;Gender Identity;gender nonconforming;Gender Role;gender transition;Goals;Grant;Health;Healthcare;improved;Individual;Institute of Medicine (U.S.);Intervention;Investigation;Knowledge;Lesbian Gay Bisexual Transgender;Life Cycle Stages;Longitudinal cohort;Longitudinal cohort study;Longitudinal prospective study;Longitudinal Studies;Los Angeles;Measures;medical schools;Mental Health;National Institute of Child Health and Human Development;Outcome;outcome forecast;Parents;Participant;Pattern;Pediatric Hospitals;person centered;population based;prepuberty;programs;psychosocial;recruit;Reporter;Reporting;Research;Research Support;resilience;Resources;Risk;Role;Sampling;San Francisco;sex;Site;social;Subgroup;Symptoms;Time;transgender;United States;United States National Institutes of Health;Universities;University Hospitals;Work;Youth;","A Longitudinal Study of Gender Nonconformity in Prepubescent Children","PROJECT NARRATIVETo date; the youngest transgender/gender-nonconforming (TGNC) individuals have been overlookeddespite the May 2011 Institute of Medicine (IOM) report; ?The Health of Lesbian; Gay; Bisexual; andTransgender People;? explicitly calling for NIH-supported research on the health needs of TGNCindividuals; including: (1) the collection of empirical data on TGNC-specific health care to addressgender dysphoria; (2) rigorous research aimed at understanding the health implications of approachesto care; and (3) longitudinal cohort studies that incorporate a life-course perspective to examinespecific experiences of TGNC individuals across developmental stages. The proposed study leveragesthe resources of the only NIH-funded network of four US-based pediatric gender centers (Grant#R01HD082554); expanding on this current collaboration (studying TGNC adolescents) to include ayounger and understudied cohort of prepubertal TGNC children. Specifically; the study aims to expandthe body of empirical knowledge pertaining to gender development and cognition in TGNC children;their mental health symptomology and functioning over time; and how family-initiated social gendertransition may predict or alleviate mental health symptoms and/or diagnoses.","NICHD","9637730","21-MAR-2019","PA-17-478",1R01HD097122-01,1,R01,HD,097122,01,,"ESPOSITO, LAYLA E","21-MAR-2019","29-FEB-2024","Psychosocial Development, Risk and Prevention Study Section (PDRP) ",,"11627867","HIDALGO, MARCO  ","CHEN, DIANE ;EHRENSAFT, DIANE ;TISHELMAN, AMY C.","28","Unavailable","052277936","US","34.098065","-118.290690","1520001","CHILDREN'S HOSPITAL OF LOS ANGELES","LOS ANGELES","CA","Independent Hospitals","90027-6062","UNITED STATES", ,"21-MAR-2019","29-FEB-2020","865",Research Projects,2019,NICHD,776835,
No NIH Category available.,"Acquired Immunodeficiency Syndrome;Address;Adopted;Affect;Africa South of the Sahara;aged;Anxiety;Asia;base;Behavior;Behavioral;behavioral health;biological adaptation to stress;Boston;care burden;Caregivers;Child;Cognitive;Cognitive Therapy;college;commune;Consent;Control Groups;cost;cost effectiveness;Cost Effectiveness Analysis;Costs and Benefits;Country;daily functioning;Data;Development;Diffuse;Diffusion;Ebola virus;Economics;Educational Materials;effective intervention;Effectiveness;Elements;emotion dysregulation;emotion regulation;emotional distress;Evaluation;evidence base;Evidence based practice;experience;Factor Analysis;follow-up;functional disability;Funding;Gender;Geographic Locations;German population;Government;Guilt;Health;Health Benefit;Health Care Costs;Health Services;Health Services Research;Household;implementation research;implementation science;implementation strategy;improved;innovation;Intervention;intervention cost;intervention effect;intervention participants;Investments;Knowledge;Learning;Link;low and middle-income countries;Measurable;Measures;member;Mental Depression;Mental Health;Mental Health Services;Middle East;Outcome;Outcome Study;Outcomes Research;Participant;peer;Peer Group;peer networks;Penetration;Policies;Policy Maker;Population;post-traumatic stress;Process;Provider;Public Health;Readiness;Recording of previous events;Reporting;Research;Research Design;Research Personnel;Resources;scale up;Schools;service gap;Sierra Leone;skills;social;Social Network;Social Work;Stress;success;Symptoms;System;Techniques;therapy design;therapy development;Time;Violence;violence exposure;War;Widespread Disease;Youth;","Expanding the Reach of Evidence-Based Mental Health Treatment: Diffusion and Spillover of Mental Health Benefits Among Peer Networks and Caregivers of Youth Facing Compounded Adversity in Sierra Leone","PROJECT NARRATIVEThe proposed research will directly contribute to public health by providing critical data to help close healthservices gaps in LMICs and extend the reach and societal benefits of evidence-based mental healthinterventions. This study aims to harness the mechanisms of diffusion of cognitive behavioral therapy (CBT)-based techniques learned among peer groups and mental health spillover effects among cohabitatingcaregivers occurring in a CBT-based mental health intervention for youth facing compounded adversity inSierra Leone. By understanding the mechanisms of spillover and diffusion and by quantifying the indirectbenefits experienced by peers and caregivers through a cost-effectiveness and return on investment analysis;this study will help advance implementation science research in LMICs and inform policy makers' decisionsabout investment and scale up of evidence-based mental health interventions in low-resource settings.","NIMH","9735653","10-APR-2019","PAR-18-007",1R01MH117359-01A1,1,R01,MH,117359,01,A1,"HORVATH MARQUES, ANDREA DE FATIMA","11-APR-2019","31-JAN-2024","Dissemination and Implementation Research in Health Study Section (DIRH) ",,"8468963","BETANCOURT, THERESA STICHICK",Not Applicable,"04","SOCIAL SCIENCES","045896339","US","42.338192","-71.170812","872101","BOSTON COLLEGE","CHESTNUT HILL","MA","SCHOOLS OF SOCIAL WORK","02467-3800","UNITED STATES", ,"11-APR-2019","31-JAN-2020","242",Research Projects,2019,NIMH,753383,
No NIH Category available.,"Accounting;Address;Adolescent;Adult;Adverse effects;Affect;Age;Area;austin;base;boys;career;Cause of Death;Cessation of life;Cities;Clinical;Complex;Consensus;Cost of Illness;Cross-Sectional Studies;Data;Data Science;Depressed mood;Deterioration;Development;Diagnosis;Discrimination;early experience;Economics;Educational workshop;experience;Family;Feeling;Fellowship;Funding;Gender;Gender Identity;girls;Health;health disparity;Health Professional;Heterosexuals;High Prevalence;Human Development;Individual;intersectionality;Latina;Lead;Learning;Lesbian Gay Bisexual;Life Cycle Stages;Link;longitudinal dataset;lost earning;Measures;Mental disorders;Mental Health;Mentors;Methodology;Methods;Minority;modifiable risk;mortality;National Institute of Child Health and Human Development;Outcome;Persons;Population;population health;Population Research;Population Statistics;pre-doctoral;Prevalence;prevent;Prevention;Probability Samples;Public Health;Publishing;Race;racial disparity;rate of change;Reporting;Research;Research Personnel;Research Training;Risk Factors;Sampling;Science;Sex Orientation;sexual identity;sexual minority;Shapes;social;social stress;Social support;Statistical Methods;statistics;Stress;stressor;Structure;Subgroup;Suicide;Suicide attempt;symposium;Symptoms;Testing;Texas;theories;Time;Training;United States;United States National Institutes of Health;Universities;Youth;","The influence of intersections of race; gender; and sexual orientation discrimination for the mental health of LGB youth and adults","Project Narrative This study examines how gender; race; and sexual identity discrimination independently and together areassociated with LGB youth and adults trajectories of mental health. The results have implications forunderstanding mental health outcomes and targeting treatment for LGB youth and adults. This project isrelevant to public health in the area of health disparities and mental health among LGB youth and adults.","NIMH","9785255","16-JUL-2019","PA-16-308",5F31MH115608-02,5,F31,MH,115608,02,,"ANDERSON, KATHLEEN C","1-AUG-2018","31-JUL-2021","Special Emphasis Panel (ZRG1-F16-L (20)L)",,"14645129","MALLORY, ALLEN ",Not Applicable,"10","OTHER HEALTH PROFESSIONS","170230239","US","30.291659","-97.737770","578403","UNIVERSITY OF TEXAS, AUSTIN","AUSTIN","TX","SCHOOLS OF ARTS AND SCIENCES","78759-5316","UNITED STATES", ,"1-AUG-2019","31-JUL-2020","242",Training; Individual,2019,NIMH,41581,
